Name,Brightness
07007cc4-0963-4813-b7e9-dca5fbbc9535.jpg,0.72
07008ca2-314d-4004-84f6-341fab737383.jpg,0.72
07009b2f-09c9-4eb9-b003-3dc8f44013ff.jpg,0.53
0701003f-7f2c-4958-a1a8-7208e6d0c937.jpg,0.45
0701b327-1ef0-446f-909e-e7a342b887f2.jpg,0.69
0701c5df-fb52-4095-9ec4-35d65d2e9158.jpg,0.56
07020233-a898-4638-8179-16a962e56239.jpg,0.77
0702c04b-32f3-4e31-86c9-a209c733a937.jpg,0.69
07034abd-0b6d-4462-8b94-61d0bdca8c48.jpg,0.77
0703e6cf-c436-41fe-a63a-c68f0be248ef.jpg,0.75
0704c938-54fb-4f1a-86b0-c4c4419a9e07.jpg,0.74
0704f1c0-cfb4-4d05-acb3-ca05b7d9503a.jpg,0.76
070538eb-52d5-41d7-9ad3-fbc506872b5a.jpg,0.66
07059535-3711-4dbb-8baf-f5b016709c51.jpg,0.67
070667c4-f4a4-4a17-a9f3-7f562f46c5b8.jpg,0.75
07068a48-bb9f-4da3-845c-65e49edd9382.jpg,0.85
07077846-76a3-4b9a-85c2-d821e19f173f.jpg,0.76
0707ccd6-e5bd-47c7-a196-98fa5678d519.jpg,0.84
07080209-aace-47d9-9e99-59cb9d323f14.jpg,0.48
070812bb-6918-4d84-89f9-2ea807775070.jpg,0.79
0708422e-f2f4-4cde-b257-5b790ba47896.jpg,0.66
07094c08-f516-4896-b7da-3974461b2682.jpg,0.74
07094c84-5fb7-4c86-a6dc-694c4d8bd2c3.jpg,0.65
0709d3da-a047-4288-a91c-b27d4c62ce8b.jpg,0.82
070ab90c-2919-4dfd-ac62-e59915cce52b.jpg,0.61
070beeca-1f22-4f53-ac7a-eaf3f2fb96e0.jpg,0.7
070c0734-33fc-43fc-a08f-3c9ca2879d33.jpg,0.73
070cbb00-c243-4282-81e4-c87caf014b09.jpg,0.78
070cbff9-13ad-4c56-8614-16d1cdf7d222.jpg,0.51
070cc094-3f73-4997-8b57-38b276812abf.jpg,0.7
070cd262-451c-49e5-8311-ff96c85c1c6f.jpg,0.66
070ce02f-5782-4a2b-8a87-db0c4dc8af40.jpg,0.67
070d05b7-c343-47ee-b84e-b3d6599f24cc.jpg,0.75
070d46f8-c86d-4145-aa6d-4045b018961b.jpg,0.59
070d5fc5-d2cd-4138-9e24-c485420ccf75.jpg,0.39
070d798c-90ff-4f36-884f-60496f5c4c61.jpg,0.8
070d7f82-6e51-4de0-b4d9-668ea77edc98.jpg,0.68
070d81bc-c3f5-4dec-84d7-7968c14bf3e9.jpg,0.44
070d95b6-6136-4c27-aba1-c1da28595d64.jpg,0.7
070ded3f-3971-43db-9981-54e7aa9e3875.jpg,0.6
070e8ca5-a586-474e-8586-a6380f503c85.jpg,0.69
070ea974-3634-4671-b6ef-560c23934010.jpg,0.41
070ed557-1483-476f-bf0d-efbb7793e136.jpg,0.67
070f8c65-d0e3-4ffd-a57a-8bb68d09f97f.jpg,0.68
070fd4d6-07b3-4936-b87a-bb7026f3a95e.jpg,0.72
07108524-d4d6-4f9e-8804-645252834a09.jpg,0.67
071169d5-1097-4ee8-81fd-4fd9e5d3dced.jpg,0.55
0711c756-5629-461d-8175-cd93d8924c26.jpg,0.62
07122b87-f7f1-40cb-9942-8ff0e85d4eb1.jpg,0.82
07128931-118c-439a-8ba8-2442e674f77b.jpg,0.59
0712affe-81b4-4549-afe2-ebc036ce5062.jpg,0.64
0713997c-f9ed-4872-93e0-d306ad679e04.jpg,0.65
0714604d-ff93-4d5f-ad07-519de122ee5a.jpg,0.67
0714f141-48aa-41d6-a64e-179296e52bfa.jpg,0.64
0716753e-e08e-4063-ba12-4ba52069c9dc.jpg,0.71
071730bb-f33f-490f-8c85-2066dfd0622d.jpg,0.74
07190991-8c1f-4c87-89e4-9f12dbe67291.jpg,0.61
071922a0-0d05-4b28-9a8a-5bd9c9923022.jpg,0.74
071a1121-a723-479d-a6c8-2171b256f0c5.jpg,0.74
071b4de5-68b7-4812-8f70-6d6e95ee72f6.jpg,0.83
071c1c06-7ce6-4696-ab5c-7343226f5310.jpg,0.43
071c9e96-c3a9-4ebc-9674-d392c93c2a11.jpg,0.49
071d8d5d-460b-4322-9525-f57a398ffb9c.jpg,0.72
071f8d1f-ee3e-46f1-8157-7d3a8d1850dd.jpg,0.66
071fc965-7398-4b06-92eb-effd605e79fb.jpg,0.52
072071e4-e094-4485-a93a-4d44805d58a2.jpg,0.72
07210380-4aee-4a8f-8ce1-f96b097b7a58.jpg,0.72
0721b74a-7193-4b06-be69-a31bf11798c9.jpg,0.55
07235eec-86a0-476f-a750-39aadb974217.jpg,0.76
07238236-2848-4b10-9d6e-2c557bde89f5.jpg,0.65
0723a5fb-c3be-478e-a942-d4036cd227d2.jpg,0.66
0725db4f-dfec-4216-bf1d-b1a83aaabf87.jpg,0.6
07262acc-6966-4ecf-8859-5658e64c7dab.jpg,0.67
07267d20-4657-4824-a843-44bcb6b542bc.jpg,0.84
0726ded8-346a-4786-b1c7-5425926a36bb.jpg,0.48
0726fb47-f4b0-4295-b148-d99963dc202b.jpg,0.43
07273b14-12ff-4450-a712-b7188f9d6b9b.jpg,0.69
0727d693-4e3e-4d93-a56b-e692fcd0438e.jpg,0.65
07281b57-27d4-4867-9c9b-a7766bb460d2.jpg,0.71
07293069-a91e-4c23-a5d6-f102fcc79214.jpg,0.69
072b361a-3b8c-446b-bbf6-b2f422334ad6.jpg,0.52
072b468c-0150-4a4c-ae7d-ae9368fe1ba1.jpg,0.73
072babd5-4eb1-4e31-a190-b45be975bf4b.jpg,0.71
072c4098-f26c-44ff-bb81-444e636c1eb2.jpg,0.56
072c4900-3132-48a3-a147-a043ac1b296e.jpg,0.58
072cc351-c007-4743-841e-a3ae93ac387e.jpg,0.64
072d45e9-fb77-4277-8505-30331b9c89af.jpg,0.59
072e37b9-2918-4dee-b1eb-af2f5fd71c1f.jpg,0.64
072e9bd0-5ec7-4d7a-b5ee-190198e9284a.jpg,0.66
072eb748-c552-448e-b08f-676c34b1bc36.jpg,0.54
072f7c58-3aa1-45ca-8c29-8c6f4003a023.jpg,0.68
072fb77d-7d3d-4d25-b332-045b31278392.jpg,0.9
07305ec1-be58-4957-b5fa-525d9cf7f34a.jpg,0.68
0731724b-08fc-4499-b8c6-b0d05ce6ff23.jpg,0.79
0732131c-1f2e-435c-b84a-5ff0fdd5d798.jpg,0.55
07326a1e-8b4e-4022-b805-2b6a82d44359.jpg,0.65
0733f14c-fcb7-4fbf-b554-e4c3952114a1.jpg,0.7
07346716-9031-4085-b9e7-168bac26d0fe.jpg,0.69
0734ec4c-9e1f-4fc0-a99c-c3b0c1d17f26.jpg,0.83
07370ad6-be76-402b-974c-23177306a975.jpg,0.6
073979da-e021-43fd-a8df-fc265684ab38.jpg,0.62
07398467-a471-4877-9061-50efc8dc6f53.jpg,0.72
0739d516-e842-42ac-beac-7847af940ef2.jpg,0.77
073a7e21-5377-4658-9a1b-7f2a9852045c.jpg,0.82
073ad607-668f-4f96-ba9d-fa94c9d22074.jpg,0.69
073b0d07-fd5c-4a16-bb58-b4f8fba397eb.jpg,0.6
073b153d-7173-4c6e-af92-752548879d55.jpg,0.8
073b5063-02b7-4d76-a128-b0e78554aecc.jpg,0.8
073bd82a-3817-4e93-84e7-ec154ff2b451.jpg,0.54
073beb3f-19ae-4cb0-ae2a-c050211d26af.jpg,0.67
073bf210-1a63-4593-a334-26758a64ea90.jpg,0.77
073c18e8-4963-4724-aac7-8119e2440356.jpg,0.58
073c8c3e-a70c-475b-b38b-98f2d894f497.jpg,0.65
073cf46b-bef4-4689-a22b-dcaa870db109.jpg,0.74
073d2f90-d83d-4cef-aa13-f8646c0c5e07.jpg,0.63
073df49d-1dba-4d07-ad62-e45f4e1ff587.jpg,0.66
073f03b7-5851-4df8-b7df-3a0eac744b98.jpg,0.75
0740b2f2-3a66-4d9d-8eb6-a0bf10aa418a.jpg,0.62
0740eef0-95f2-4da1-8c79-71998e87eb47.jpg,0.66
0740fb7e-caf9-4542-8563-75502a49001b.jpg,0.86
07410372-b174-45dd-bf34-7a682166dba7.jpg,0.68
0741ac1c-7a8b-4c1c-b7ce-32f2bcc4fc83.jpg,0.71
0741e704-3510-47d7-8bb2-255122f1e834.jpg,0.46
0741ff90-cf12-42e9-9aa6-37218a9a2bfb.jpg,0.8
07427f37-79d3-41e1-8aae-ce5afe032415.jpg,0.51
0742bf52-ad96-4938-97e8-dc89d9856dbb.jpg,0.71
074423df-cc90-452f-9dae-e6c1a22f2ef7.jpg,0.71
0744356c-ac3c-4563-806b-e2e8a98d68e1.jpg,0.67
0744f6cb-bcf0-4067-88d3-5534bb7dc864.jpg,0.81
074536eb-8356-4175-8030-a7c33c298ae9.jpg,0.65
07468a03-6161-47ec-b5ba-8f238e969195.jpg,0.64
0746b287-9bef-4d4b-998c-631fc1ee109e.jpg,0.54
0746b50d-6334-4187-aa93-1076ea3f95e6.jpg,0.68
07479e45-3cc8-48c9-a573-dca2d3c58079.jpg,0.61
0747d546-1784-4149-8568-f60bbfcb89ee.jpg,0.49
0748002b-1935-40c7-9c25-859ee0acfa61.jpg,0.8
074814ff-06de-4bea-903d-abfd5a5d6a05.jpg,0.56
0748652b-b10d-45b2-9310-e452c119113c.jpg,0.76
074971fe-9061-4f81-b3ac-c1e5b8fcf93d.jpg,0.5
0749c411-3073-4571-8ff7-31cb35b2fdc7.jpg,0.66
074a4ffb-829c-4451-a4f5-239f09a80137.jpg,0.78
074a8250-0677-4e84-bfeb-0a8f4c71ebf0.jpg,0.64
074a9889-b2a2-46e2-a47c-27310e039f1d.jpg,0.65
074ab43b-c687-41a9-b1b0-14c7b92c8f94.jpg,0.67
074abe57-fe1c-4956-ae8e-794a2282a836.jpg,0.64
074ba7ea-2a3b-4309-bbd7-fb6363963849.jpg,0.77
074bfee5-1bd5-4b20-8e89-6ed6b95b8dda.jpg,0.66
074c44f5-ac7f-49b8-b1b6-d28d208228db.jpg,0.71
074cbb50-5174-4381-820b-48959a5a8b20.jpg,0.63
074d1c73-70b9-4144-8b2a-50bb31c80c35.jpg,0.57
074d4822-e708-4ed4-a696-64b4fbdfc10f.jpg,0.53
074d61a0-a365-4805-b299-373e2455ad1f.jpg,0.64
074da517-4ee8-4316-aa09-399127d8900c.jpg,0.68
074e6c03-bed1-46d5-afd5-16e64b07dd5d.jpg,0.65
074eb2a4-f513-477a-9604-84d864f2e0bd.jpg,0.61
074ef679-5923-42a0-b7e3-aa01c44ff993.jpg,0.64
074f7fc4-c492-4e33-85fd-c03e69ea8a1e.jpg,0.68
074f9b98-2d98-4561-9f4f-8f5bd4a66ba8.jpg,0.45
074ff34d-7b67-4e98-986b-2005fa4e735e.jpg,0.37
075114d3-4375-4732-86e1-f31e8eb67b65.jpg,0.63
0752c1fa-d37c-47d2-bc4e-a5a1a5767e75.jpg,0.74
0753350f-2bf5-4105-8c28-12bbbabce50d.jpg,0.62
0754399d-26fb-4c04-a62e-6d12602e5ed8.jpg,0.56
07551020-b5e5-4d65-85c0-da8cf71f83c8.jpg,0.67
07554262-5819-4612-84ca-ac71c5b7d077.jpg,0.5
07559f94-cb6f-4527-aaef-8e793d76e061.jpg,0.83
0755d8ca-50a4-4b81-965c-0d562b774526.jpg,0.65
07560276-4e30-45b7-9955-7caab75b08f4.jpg,0.74
07566b4a-0d5a-4292-96bc-9bd95c14f516.jpg,0.82
07573a46-95dd-4610-aac3-442485710eff.jpg,0.78
0757a049-47de-4872-aec3-de510b8a7bad.jpg,0.66
0757aedf-cdcb-47cc-a2c3-f84e0b66054d.jpg,0.81
0758eb3f-596a-4c80-8e9d-d2b228fb786b.jpg,0.74
07596af0-0f51-4629-8f9c-54ec29dd8c8b.jpg,0.64
075adbf7-4b69-488e-885e-11bf08d7c815.jpg,0.64
075b66da-1e9d-4888-8586-5b2c624e2a8a.jpg,0.71
075bad91-a753-47a7-8089-c43785af1455.jpg,0.76
075c2d38-43fb-475f-9014-9d0895d147f2.jpg,0.56
075c2d72-d8b9-42cc-adb3-26bcd8b4ad5e.jpg,0.74
075c9620-2993-4da5-a18f-bf4b076d9f56.jpg,0.72
075ce26d-7857-4843-b5aa-9184bd9b1721.jpg,0.6
075d0952-3671-4cc1-83c9-508163eda96c.jpg,0.81
075d840e-3d36-41a6-859d-21883c58a872.jpg,0.29
075dc9ec-0341-4c45-86ee-609328206ce9.jpg,0.52
075e6c2f-b273-48cb-8559-7d030701a521.jpg,0.64
075e7510-b31c-43ea-9d35-1b977c36b012.jpg,0.78
075fd4f3-68b4-4f3f-87d2-0fd1e9f183fb.jpg,0.55
075fd592-fe73-4428-9aec-eb801d2c14a9.jpg,0.67
07607ff2-d76b-42d5-b6f5-e5ca2c9f824d.jpg,0.47
0761ff59-1e0a-426c-b204-1e0af9462de8.jpg,0.52
076296a4-fa31-4771-8472-b6ba4f274d6c.jpg,0.76
0763c7e5-aea1-42cf-adb0-6cb4cb832e1c.jpg,0.66
076441e6-0cf5-4547-92e5-46699a333698.jpg,0.63
07648a21-8150-4de0-bb00-c5c0d672b623.jpg,0.53
07655cd4-b1af-4dbe-a2cd-106a293272f9.jpg,0.49
0765aa03-5dba-4d8d-8c2d-4b7c3a2c5b39.jpg,0.66
0765f89c-3b72-4a00-ad04-eb10d2ade5bd.jpg,0.6
0766041e-a156-49fb-af7c-4a61da120ec0.jpg,0.57
07666d73-0fd4-4e10-869e-a256ff351101.jpg,0.79
0766d926-f482-43c0-b85f-0c338bf2b4ff.jpg,0.62
07675751-5dad-4d41-bc09-75c476375851.jpg,0.59
0768028b-6e8b-46e2-9553-aa623b7fd1fc.jpg,0.62
07684081-588b-4af0-bede-ea59f352450e.jpg,0.76
0768d5b8-393c-4a5c-aea2-e969b1e671d2.jpg,0.37
076a6955-e25d-4631-84a2-b45dde53999e.jpg,0.54
076ad10d-7ede-4e8d-bf1a-bb8f377cd7d3.jpg,0.71
076ae349-e4b4-40c9-95b9-e7d56052de3e.jpg,0.61
076b4630-a4f5-4bfd-b3c3-3830c7f5f745.jpg,0.56
076b8dab-6f32-449c-9917-fb14b8665299.jpg,0.64
076bafe4-2d1f-41a8-8dd9-85646d4d0599.jpg,0.66
076c526d-6682-4e96-9746-2b89b37cd955.jpg,0.37
076c6dab-4372-41f5-9ea4-fb71eeded0ac.jpg,0.64
076c6f71-a9b6-4265-9f2e-75e8a873d932.jpg,0.73
076e3281-38d1-408c-ad22-664f6139f362.jpg,0.54
076e7de1-40a0-4fbb-ad5b-cc267e2efca1.jpg,0.86
076e8219-8e4a-4ae6-a756-5a58fa4633d0.jpg,0.71
076edf00-629a-4f82-854a-a4f4dfb10722.jpg,0.84
076ee2cf-dbf9-4793-92da-fb068a1c3946.jpg,0.89
076ef839-a470-47c6-b6f4-a3a014604747.jpg,0.72
076f8c8b-40fa-49aa-b3bf-39ba893feb22.jpg,0.43
077100a7-002e-40c3-95c1-05367a722ba7.jpg,0.77
0771577b-8b56-4401-ae52-3deec31cf074.jpg,0.54
07722658-485c-4d68-84a8-8fac3afb30f4.jpg,0.73
077298d4-fd1c-40c7-a165-d01de228318a.jpg,0.66
0772bd30-fad3-4309-a4f0-a6973d4dc600.jpg,0.72
0772c06a-4653-4fce-999e-a17bccfa0d39.jpg,0.67
0773f859-b346-4094-9aca-08c3aa0193c4.jpg,0.71
07740a6f-b2e1-4362-927c-9f7890d9aaf6.jpg,0.72
07742aaa-5419-44da-b11b-fbbd9ad6fd20.jpg,0.85
07748f33-8275-4030-ab96-1321df8cda01.jpg,0.58
0775394c-1658-4a80-a5c9-aaf69745f565.jpg,0.66
07763c1c-8317-49fa-b5c3-5109ee084a26.jpg,0.63
0776638f-5a03-4f84-b047-a4bc747f71d5.jpg,0.67
0776c7a4-8649-4781-b78e-98ba0d998ff6.jpg,0.76
07770743-d122-4cd0-aae8-df428f1c7914.jpg,0.78
07780561-ed34-4c83-b72d-fc50b1b1c1b4.jpg,0.63
07786421-40e1-40ba-8ab3-fcc110966fdd.jpg,0.66
0778a4ea-8b81-4e3b-bd6f-e34607ba1a59.jpg,0.59
0778f26f-31cd-4e66-af74-aa9fb24a23c3.jpg,0.76
07790d58-1075-45ad-9465-b602cdd0c74b.jpg,0.83
0779efb2-ddf5-41bc-8e78-b949712f17a9.jpg,0.68
077b873c-0084-436e-b4f3-55bb70452304.jpg,0.71
077bc109-4749-4bfe-9622-7fd5d85283c9.jpg,0.69
077be80b-a5f6-4484-b659-9a1cb4ab924d.jpg,0.59
077c7c0f-4b95-4b59-a144-ad44f9fad971.jpg,0.75
077d2fc8-b103-443b-ab4a-0f9a49e86dbd.jpg,0.62
077d7ddf-cf57-497f-91bd-8532b1a4ce35.jpg,0.78
077dbf19-6f77-443b-9ee7-353c4d7a7132.jpg,0.65
077e44b5-67c9-4505-bdd0-63cac4842bc7.jpg,0.68
077e88fa-c205-4c49-8ad1-42bf1c93a706.jpg,0.55
07800da2-a01a-4146-9053-172e476e97f7.jpg,0.52
0780e071-f00b-4e57-98e5-11218756d308.jpg,0.57
0781cad6-f3f9-47a5-a5eb-a47f40a51baa.jpg,0.65
0782d861-9fd1-4cba-a43c-51e26f7518a2.jpg,0.73
0782e14d-0dc4-492e-bc73-4c0bddedf45f.jpg,0.77
07833668-172f-45c5-8aef-f55a7c8acc6c.jpg,0.73
078344fc-d6e1-458e-8bb6-497d7931064e.jpg,0.78
0783e689-fda6-47b3-8d90-679f6714c5bd.jpg,0.78
07845a35-6673-4528-ba69-f959a9707651.jpg,0.59
0785bf35-8c9b-4774-8749-b6c598b0c123.jpg,0.64
078706e1-21d0-4e87-8927-6fbb89704058.jpg,0.58
0787351c-e6ef-46eb-a45e-05e621a0b613.jpg,0.72
07888b31-3f0b-426a-ae18-fbdb724b9e8a.jpg,0.58
07889f79-13d4-428c-8f73-2c4711316d78.jpg,0.7
0788cd9f-dd81-41e5-95d7-adb783254f38.jpg,0.7
0788d6c1-256d-4bdf-a795-126588824bda.jpg,0.58
07893cb6-a309-444c-a628-0a0b1bec8855.jpg,0.78
07895926-df97-4d32-a44b-46d26932f917.jpg,0.69
0789bc21-d9f6-4b40-8713-9ffb9df761d8.jpg,0.47
078a4b5b-3c83-4e73-b56a-6de520f0878b.jpg,0.6
078a6913-3588-428d-aa22-049af512eeef.jpg,0.62
078ab85d-6d2d-4a40-85bd-cd5f18040a22.jpg,0.59
078b5fb9-d458-4333-9fbe-f89ced80f0d5.jpg,0.68
078b8b3d-80f5-454a-a447-c85da4066668.jpg,0.85
078c713c-3a7c-4543-a53c-9f6a73ee611d.jpg,0.73
078cb11a-943c-4c66-98fe-9e923481745b.jpg,0.73
078cfb46-7498-416b-89bf-694f8b4be5bf.jpg,0.66
078dddaa-c008-4973-be70-69b25ba89c2e.jpg,0.73
078e1867-b90e-403c-a857-4dc3bdcadff1.jpg,0.58
078e3635-7262-4fc9-a581-cf80a882db64.jpg,0.79
078e88fc-0bb7-4a92-8838-86ce732c338a.jpg,0.66
078eba7d-a2f8-4913-9d52-b75f81e6f167.jpg,0.6
078f25bf-dc5a-4bd6-b3c3-7bc17e799f82.jpg,0.39
078ff6ba-2bb2-4a44-99d4-328daccc61ea.jpg,0.71
079106c4-5e7d-4399-ba81-7bef621ad8e7.jpg,0.74
0791b96d-0ad2-43db-aab7-f04c9fcb8af8.jpg,0.69
0791bda9-af17-47c3-83ca-afc64395a89c.jpg,0.67
0791da60-a5b6-45f9-8e2d-c1a7d3759c9d.jpg,0.63
0792c5cf-0bbd-4199-b727-f0e3aea8b242.jpg,0.76
07932c33-5204-4e0c-8a24-7da8f0cbf049.jpg,0.64
079435f7-d4ff-41d5-955f-4ae159a122bb.jpg,0.51
07943b4b-ed3b-4705-9521-a5f735ad96bf.jpg,0.78
079555c0-b0ef-465f-aa9a-06b14be1cb53.jpg,0.47
079618ae-a6d0-4b8d-98d5-66b194a6b34f.jpg,0.74
07963b09-2e89-4e19-8a06-33a046f0fc91.jpg,0.71
079650f7-d8d4-4a90-ac76-573bd3e891db.jpg,0.58
07966b45-ba86-4e71-b8d9-f3d438f66823.jpg,0.58
0796ab10-97bc-4e0f-a5ff-25b827dbc5c7.jpg,0.64
0796f399-e969-4bcb-a590-a20f7e3a97bb.jpg,0.68
07974ebd-ac2a-4898-aab0-1742a2e4a9f3.jpg,0.57
079793a1-bdc5-43dd-9f81-297fd3cd0b37.jpg,0.71
079899fb-05b5-4c65-a2b0-70ff91daf266.jpg,0.82
0798a41d-cd82-419f-807c-32babdfe5d08.jpg,0.73
0798c9fe-8c6f-4947-8353-298ea5d6faeb.jpg,0.74
0798ea37-e863-4fed-9cb1-90bf8440ba1a.jpg,0.69
0798f7e3-cc03-4e2f-8721-7b99d4b02b5d.jpg,0.68
079ad7fc-7220-4b9e-bd81-2dff72313044.jpg,0.72
079adcb8-e204-4d86-a2e0-5553f8d6c8e0.jpg,0.66
079b2a4c-5539-410d-a94c-955f20ce73a4.jpg,0.7
079b3c78-05b1-4f01-9c1a-47cf0d9cf140.jpg,0.64
079be8b5-7ecf-4416-b4b9-7a30ac6953a1.jpg,0.67
079c11ac-19a8-4ace-a51e-2818d0f49303.jpg,0.76
079c3ac0-afdd-4b05-b05a-b25a07c9dc31.jpg,0.68
079d984d-5752-42b3-bef9-4864438e1837.jpg,0.55
079dedb4-0037-4405-8c76-229bf8b6c86e.jpg,0.61
079e136e-4655-47a6-bf8a-b75d681405d4.jpg,0.65
079f1616-755f-42a5-958e-d9e6866dfbfa.jpg,0.62
079f21c4-0fdf-4319-bac2-e972775876cd.jpg,0.6
079f39e2-702a-4aae-9a3a-d072ec7d8187.jpg,0.46
079fe68f-f061-4e92-a9f0-c4c6fb042c01.jpg,0.64
07a00bd8-ba27-49bd-b8e9-ad506253e78e.jpg,0.62
07a06495-b2b1-4859-a7e2-f9c97c390e07.jpg,0.69
07a07934-6e0e-466a-a5a4-b6be2dd78534.jpg,0.64
07a090ba-a272-498b-ad2c-a898cb7c7da3.jpg,0.72
07a0e5a5-6f30-4e8b-9f7c-e3bda10734b1.jpg,0.76
07a10646-2cac-4088-9dd8-6be192dc14cd.jpg,0.67
07a14fc9-14dc-4a6b-9a2c-2f07d7a9522a.jpg,0.68
07a18684-865c-47b2-88e7-fb9d325cfec1.jpg,0.49
07a194e6-addb-4e1d-8289-506cc3b021f9.jpg,0.52
07a2b908-05ee-45ec-8db6-50c9318b916a.jpg,0.77
07a43889-180f-4892-9769-18b9bcaab4b9.jpg,0.57
07a48a40-41fc-49ff-ae24-7217b5c02e20.jpg,0.67
07a4b1c7-99a1-4f0b-a1e4-d40f3a7ad065.jpg,0.55
07a4b2d6-c47b-4f5d-af99-9eb7a6ed81e8.jpg,0.71
07a63cce-8cff-4371-a18d-b4ba97bc0aca.jpg,0.62
07a6ba16-ecbc-44ed-8187-d73d516e164f.jpg,0.76
07a727ae-5071-4a84-81df-d023374aebff.jpg,0.58
07a77101-4dad-4b90-8d19-6664ea5366c1.jpg,0.63
07a7cacf-57de-49ef-b3f4-ef86bd321aed.jpg,0.62
07a89ec0-fe04-48ff-809e-80f5c0d6861d.jpg,0.77
07a8a890-ba22-444c-8b38-0cf5a23c1ca2.jpg,0.68
07a928fe-867d-4160-a9dc-081abc80b9b4.jpg,0.56
07a947ca-e5c0-432c-9c72-6ada697c8d0d.jpg,0.75
07a989b8-560b-4566-8a67-a45e5f1bf116.jpg,0.6
07aaabd5-bb2b-4c26-8745-a17143555892.jpg,0.96
07aad6c4-5dd2-46f7-bada-618f5e5f6202.jpg,0.58
07ab0243-6183-482e-a951-df8acabdc8bc.jpg,0.61
07ab32b5-9f3b-4a56-8928-b39c077dd0a3.jpg,0.77
07ac4032-d5b0-423f-9f15-94041b4d57cd.jpg,0.77
07ac9233-55b0-4ec6-b132-b6515312bea5.jpg,0.76
07aca0b1-83b8-49e0-8406-c56613fc7624.jpg,0.56
07acbfae-1c5d-41be-8030-3dd9e1035515.jpg,0.66
07acde4d-d053-4d39-9424-d2cf663848a3.jpg,0.78
07ad0183-c54e-499f-9483-4aec764e66f9.jpg,0.57
07ad30bd-aa87-42ed-98f8-1691cc240e6d.jpg,0.53
07adfecc-8660-4d07-b1e7-fdb3457b388b.jpg,0.76
07ae7cfd-d1dd-4f6e-9322-acf292720a21.jpg,0.74
07afaad2-36e0-4879-befc-091618e26117.jpg,0.83
07b055ce-f712-4bbd-97d1-98b542154d78.jpg,0.57
07b1efb0-e295-42c8-9132-4fca05bb1d46.jpg,0.73
07b2135a-93ce-41d3-9db2-3466112b7c77.jpg,0.74
07b32f19-0f47-4b1b-91b4-e8d288bcdc4c.jpg,0.68
07b33ecc-f8eb-4b07-85e6-c90e97880413.jpg,0.7
07b42a87-e1f4-4cb8-9e4c-1d1a33cefd47.jpg,0.54
07b4a001-2d7c-4d75-ac15-55780de2515a.jpg,0.71
07b521f4-146d-44b8-9b82-55168f4f4dde.jpg,0.46
07b57999-2c22-40a6-8a96-876cf0080896.jpg,0.68
07b7257b-8101-4046-ad67-5ad5fdebd2c2.jpg,0.81
07b73e77-4de9-44db-a529-b526432251b0.jpg,0.76
07b7bac2-6d46-4665-b078-e7dc9babfe6f.jpg,0.8
07b812b8-1e50-4ef4-abd1-22b5eb0c589e.jpg,0.36
07b85c81-db8d-41c0-92b4-5135e859a243.jpg,0.32
07b8f41b-45e5-4881-8554-ceb4f7e76715.jpg,0.61
07b98f26-a7fa-4db4-a0d1-efe02676f8b4.jpg,0.69
07b99340-7cd2-40ed-a934-b824fa34eaa3.jpg,0.64
07ba7100-2769-4873-9b92-c4db31684733.jpg,0.79
07bab6d9-7dac-4ef1-83e6-f45fb5a29cca.jpg,0.76
07bb0c50-828e-43c5-87a1-51bf45dd0b71.jpg,0.73
07bbdd56-0839-4eb4-be22-4988cdd92d1c.jpg,0.64
07bcc80e-0522-4d2f-a53a-bbd17f61d85a.jpg,0.57
07bd47a0-e8b8-42ae-83b7-461b63e0fdcd.jpg,0.76
07bea2b4-49b7-4bd7-9144-fa1ca24b9bcc.jpg,0.77
07bf3993-1a40-493a-8a91-860ede509967.jpg,0.58
07bf5c5a-c423-4a39-8f13-d74ea8634698.jpg,0.66
07c005cf-7414-4e32-803b-33a43353bf37.jpg,0.66
07c03c3f-b771-48fb-b478-7441b93c1141.jpg,0.66
07c0703b-7ade-45eb-88c6-eb4db463dcfe.jpg,0.4
07c0b3e6-fc21-4ebe-9a20-1a029b766f5a.jpg,0.56
07c0bf80-4837-4df3-99cc-4df3a0543fbb.jpg,0.89
07c1252e-703a-401e-958b-5c9515a68942.jpg,0.72
07c12781-1b34-41ed-bc71-a4d3319385f5.jpg,0.51
07c137ac-8a8f-45af-83d5-f4a05971564f.jpg,0.78
07c18e32-ebfd-4008-9651-b60ceaa96622.jpg,0.69
07c1f0ff-50f2-4e75-93e7-c3b302124b8c.jpg,0.51
07c23911-df6d-47f9-af6b-3e42bcb447cd.jpg,0.62
07c2cdbc-9d5d-4ffc-ac9b-d17bd992af1b.jpg,0.77
07c412fa-cfa2-4c73-904e-98750caf5387.jpg,0.83
07c427ca-5f71-42db-9a68-c2dcd961431d.jpg,0.66
07c46cb4-6df4-462c-bf0c-bb2910c0f279.jpg,0.68
07c4fedb-c55d-4b16-b3f6-a965c505a069.jpg,0.68
07c56c77-eb31-4ac8-84d4-1171c03a17c4.jpg,0.66
07c5829e-a473-40ef-8c41-05b696d0d290.jpg,0.58
07c5973a-4c71-4536-ba07-cf8cf6921e65.jpg,0.67
07c5b9c9-2b46-4ee8-82a6-51fa940c5c93.jpg,0.64
07c6a891-306e-4163-8ae4-77ae0ab4c135.jpg,0.64
07c74329-966f-408f-9ae3-70e73924b093.jpg,0.69
07c7e6a4-d6ca-4d9f-9259-3806618f6bd6.jpg,0.56
